,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1163,20735962,0.76,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,8,175.0,3,90,True,0,0,4.86,True,87.5,525.0,0.06,0.22,0.22,4.99,0.0,875.0
1164,20736260,0.3,True,Centrum-West,52.38,4.887,Entire home/apt,4,2,3,17,350.0,7,34,True,3,2,4.96,True,87.5,2450.0,0.11,0.23,0.19,4.99,0.17534246575342466,1750.0
1165,20743521,0.63,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,6,175.0,5,1125,True,0,0,4.89,False,87.5,875.0,0.08,0.21,0.19,4.99,0.0,875.0
1166,20756989,1.0,True,Noord-West,52.4,4.87,Entire home/apt,6,3,5,9,230.0,1,180,True,5,0,4.74,True,38.34,230.0,0.07,0.2,0.3,4.99,0.5643835616438356,985.6438356164383
1167,20792976,0.99,False,Gaasperdam - Driemond,52.28,4.97,Private room,2,1,1,1,74.0,3,1125,True,7,2,4.13,True,37.0,222.0,0.06,0.14,0.14,2.99,0.8931506849315068,363.7945205479452
1168,20793220,0.99,False,Gaasperdam - Driemond,52.28,4.97,Private room,2,1,2,1,83.0,3,1125,True,9,2,4.29,True,41.5,249.0,0.05,0.12,0.15,4.99,0.8821917808219178,392.67123287671234
1169,20808175,0.39,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,4,9,300.0,2,1125,True,3,7,4.25,False,75.0,600.0,0.12,0.22,0.23,4.99,0.10136986301369863,1050.109589041096
1170,20857622,1.0,True,Watergraafsmeer,52.34,4.93,Private room,3,1,2,9,107.0,3,1125,True,6,2,4.94,False,35.66,321.0,0.04,0.1,0.17,4.99,0.3041095890410959,515.068493150685
1171,20907952,0.23,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,11,345.0,7,365,True,1,1,4.14,False,172.5,2415.0,0.06,0.21,0.23,4.99,0.1863013698630137,1364.041095890411
1172,20922280,0.95,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,10,200.0,3,1125,True,0,0,4.56,False,100.0,600.0,0.06,0.15,0.23,4.99,0.0,717.4657534246576
1173,20967046,0.6,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,3,163.0,3,1125,True,0,0,5.0,False,40.75,489.0,0.07,0.13,0.21,4.99,0.0,801.5068493150685
1174,20981331,0.75,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,7,225.0,3,999,True,1,0,4.82,False,112.5,675.0,0.08,0.2,0.25,4.99,0.01643835616438356,1123.5616438356165
1175,21002581,1.0,True,Noord-West,52.4,4.87,Entire home/apt,6,3,5,13,224.0,1,180,True,0,1,4.84,True,37.34,224.0,0.06,0.31,0.29,4.99,0.16986301369863013,987.931506849315
1176,21005647,0.75,False,Oud-Oost,52.34,4.914,Entire home/apt,4,2,3,8,250.0,3,1125,True,4,0,4.88,False,62.5,750.0,0.06,0.25,0.25,4.99,0.010958904109589041,1292.7945205479452
1177,21009564,0.78,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,2,140.0,3,10,True,4,7,4.75,True,70.0,420.0,0.06,0.17,0.19,4.99,0.29315068493150687,798.7260273972603
1178,21024509,0.97,False,Bijlmer-Centrum,52.3,4.945,Private room,2,1,1,8,69.0,1,1125,True,7,12,3.55,True,34.5,69.0,0.06,0.1,0.14,2.99,0.2493150684931507,380.43835616438355
1179,21073542,1.0,True,Oud-Noord,52.4,4.906,Entire home/apt,4,2,4,5,199.0,3,1125,True,0,0,5.0,False,49.75,597.0,0.08,0.12,0.22,4.99,0.0,995.0
1180,21093374,0.0,False,Oud-Noord,52.4,4.906,Entire home/apt,4,2,3,15,346.0,3,30,True,0,0,4.8,False,86.5,1038.0,0.06,0.17,0.27,4.99,0.0547945205479452,1747.3972602739725
1181,21103093,1.0,True,Noord-West,52.4,4.902,Private room,4,1,4,3,105.0,3,1125,True,2,3,4.89,True,26.25,315.0,0.06,0.19,0.16,4.99,0.8,713.6849315068494
1182,21114452,1.0,True,Bos en Lommer,52.38,4.855,Private room,2,1,1,1,79.0,2,4,True,3,4,4.93,False,39.5,158.0,0.07,0.12,0.15,4.99,0.06301369863013699,427.958904109589
1183,21118786,0.38,False,Zuid,52.34,4.87,Private room,2,1,1,4,100.0,3,10,True,0,0,4.95,False,50.0,300.0,0.08,0.16,0.2,4.99,0.4246575342465753,500.0
1184,21133841,0.47,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,4,7,190.0,3,1125,True,0,0,5.0,False,47.5,570.0,0.06,0.18,0.16,4.99,0.06301369863013699,976.5479452054794
1185,21211980,1.0,True,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,6,153.0,3,100,True,3,5,4.95,True,76.5,459.0,0.08,0.18,0.19,4.99,0.1095890410958904,705.5479452054794
1186,21215640,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,9,311.0,2,30,True,6,0,5.0,False,155.5,622.0,0.07,0.2,0.18,4.99,0.049315068493150684,1578.3835616438357
1187,21226334,0.96,True,Centrum-West,52.38,4.89,Entire home/apt,4,2,2,29,784.0,3,1125,True,4,1,4.59,True,196.0,2352.0,0.09,0.18,0.35,10.99,0.684931506849315,3973.904109589041
1188,21247963,0.75,False,Bos en Lommer,52.38,4.85,Entire home/apt,2,1,1,1,145.0,3,112,True,0,0,5.0,False,72.5,435.0,0.08,0.14,0.14,4.99,0.0,725.0
1189,21264368,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,2,10,250.0,4,8,True,0,0,5.0,True,62.5,1000.0,0.08,0.17,0.25,4.99,0.0,1250.0
1190,21287496,1.0,False,Slotervaart,52.34,4.836,Entire home/apt,5,3,3,4,90.0,2,15,True,0,1,4.85,False,18.0,180.0,0.05,0.12,0.15,4.99,0.005479452054794521,448.63013698630135
1191,21317969,0.96,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,12,259.0,7,180,True,9,2,4.6,True,64.75,1813.0,0.12,0.22,0.28,4.99,0.4246575342465753,1397.7534246575342
1192,21353774,1.0,True,Noord-West,52.4,4.87,Entire home/apt,6,3,4,14,224.0,1,180,True,8,3,4.78,True,37.34,224.0,0.1,0.17,0.22,4.99,0.6246575342465753,986.917808219178
1193,21363769,0.33,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,2,7,320.0,4,1125,True,5,0,4.79,False,80.0,1280.0,0.1,0.23,0.18,4.99,0.0136986301369863,1144.6575342465753
1194,21364149,1.0,False,IJburg - Zeeburgereiland,52.34,4.996,Entire home/apt,2,1,1,5,90.0,6,20,True,0,0,5.0,False,45.0,540.0,0.07,0.16,0.16,4.99,0.0,450.0
1195,21374801,0.91,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,8,150.0,3,1125,True,0,0,4.91,False,75.0,450.0,0.07,0.07,0.2,4.99,0.0,750.0
1196,21511394,1.0,False,Watergraafsmeer,52.34,4.92,Private room,2,1,1,7,82.0,3,4,True,3,3,4.61,True,41.0,246.0,0.06,0.13,0.16,4.99,0.0958904109589041,409.4246575342466
1197,21546628,0.72,False,Oud-Noord,52.38,4.906,Entire home/apt,4,2,5,21,625.0,3,40,True,3,2,4.69,True,156.2,1875.0,0.08,0.24,0.29,10.99,0.00821917808219178,2317.4657534246576
1198,21556688,0.0,False,Oud-Noord,52.38,4.906,Entire home/apt,4,2,2,14,375.0,3,30,True,0,0,4.9,False,93.75,1125.0,0.06,0.22,0.28,4.99,0.1780821917808219,1885.6849315068494
1199,21574619,0.96,False,IJburg - Zeeburgereiland,52.38,4.984,Private room,4,1,2,5,100.0,2,1125,True,3,5,4.83,True,25.0,200.0,0.06,0.11,0.19,4.99,0.5287671232876713,510.06849315068496
1200,21633099,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Private room,2,1,1,11,107.0,2,1125,True,0,5,4.83,True,53.5,214.0,0.06,0.24,0.19,4.99,0.0273972602739726,541.4520547945206
1201,21640663,0.8,False,Slotervaart,52.34,4.832,Private room,2,1,1,10,42.0,4,25,True,0,0,4.92,True,21.0,168.0,0.09,0.1,0.13,0.99,0.0,294.64383561643837
1202,21653143,0.75,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,1,10,230.0,3,1125,True,0,0,5.0,False,57.5,690.0,0.09,0.2,0.22,4.99,0.0,1150.0
1203,21686745,0.46,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,6,140.0,2,1125,True,2,0,4.68,False,70.0,280.0,0.06,0.16,0.17,4.99,0.005479452054794521,747.6438356164383
1204,21703780,0.74,True,De Pijp - Rivierenbuurt,52.34,4.91,Private room,4,1,3,19,500.0,1,4,True,0,4,4.65,True,125.0,500.0,0.09,0.33,0.32,10.99,0.0,2463.013698630137
1205,21731645,0.33,False,De Baarsjes - Oud-West,52.38,4.848,Entire home/apt,2,1,1,6,127.0,3,14,True,0,0,5.0,False,63.5,381.0,0.07,0.17,0.15,4.99,0.0,635.6164383561644
1206,21747088,0.0,False,Centrum-West,52.38,4.895,Entire home/apt,3,2,2,4,174.0,21,1125,True,0,0,4.84,False,58.0,3654.0,0.06,0.19,0.19,4.99,0.5068493150684932,870.1095890410959
1207,21747510,0.86,False,Centrum-Oost,52.38,4.914,Entire home/apt,6,3,3,25,540.0,3,1125,True,0,0,4.04,True,90.0,1620.0,0.1,0.19,0.27,10.99,0.00821917808219178,2700.0
1208,21761307,0.79,False,Westerpark,52.38,4.883,Entire home/apt,4,2,2,11,348.0,1,1,True,4,3,4.61,False,87.0,348.0,0.13,0.25,0.3,4.99,0.010958904109589041,1729.7945205479452
1209,21778270,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,5,110.0,3,1125,True,3,0,5.0,False,55.0,330.0,0.07,0.12,0.15,4.99,0.00821917808219178,559.3150684931506
1210,21783686,1.0,True,Centrum-West,52.38,4.89,Private room,4,1,4,13,301.0,1,1124,True,1,3,4.96,True,75.25,301.0,0.07,0.23,0.32,4.99,0.15342465753424658,3626.849315068493
1211,21783756,0.67,False,Zuid,52.34,4.88,Entire home/apt,2,1,1,11,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.09,0.17,0.25,4.99,0.0,1000.0
1212,21790701,0.99,False,Westerpark,52.38,4.875,Private room,4,1,4,10,195.0,1,1125,True,6,1,4.74,True,48.75,195.0,0.08,0.22,0.19,4.99,0.536986301369863,922.2465753424658
1213,21792561,0.5,False,Westerpark,52.38,4.875,Entire home/apt,4,2,2,10,295.0,4,1125,True,0,0,4.83,False,73.75,1180.0,0.08,0.18,0.29,4.99,0.0,1475.0
1214,21822487,0.33,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,4,175.0,5,1125,True,3,0,5.0,False,87.5,875.0,0.08,0.27,0.18,4.99,0.00821917808219178,505.4109589041096
1215,21825799,0.53,False,Noord-West,52.4,4.887,Entire home/apt,4,2,2,5,85.0,3,1125,True,0,0,4.71,False,21.25,255.0,0.05,0.13,0.15,4.99,0.4191780821917808,446.7808219178082
1216,21859606,0.9,True,Centrum-West,52.38,4.895,Private room,2,1,1,5,189.0,3,1125,True,5,3,4.93,True,94.5,567.0,0.07,0.18,0.22,4.99,0.39452054794520547,904.3150684931506
1217,21930458,0.87,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,10,200.0,3,1125,True,0,0,4.75,False,100.0,600.0,0.08,0.2,0.25,4.99,0.038356164383561646,1001.917808219178
1218,21943080,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,3,172.0,2,1125,True,0,4,4.6,True,43.0,344.0,0.07,0.22,0.11,4.99,0.4958904109589041,921.4109589041096
1219,21954616,0.0,False,Westerpark,52.38,4.875,Entire home/apt,2,1,1,7,200.0,3,1125,True,0,0,5.0,False,100.0,600.0,0.1,0.16,0.27,4.99,0.0,1000.0
1220,21964561,0.89,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,19,475.0,7,21,True,0,0,4.5,False,118.75,3325.0,0.12,0.18,0.37,10.99,0.8493150684931506,2375.0
1221,21976797,0.92,True,Centrum-Oost,52.38,4.906,Private room,2,1,1,5,100.0,3,61,True,0,0,4.89,True,50.0,300.0,0.08,0.17,0.22,4.99,0.38082191780821917,535.8356164383562
1222,21980258,0.72,False,Zuid,52.34,4.875,Entire home/apt,4,2,2,11,299.0,5,1125,True,0,0,4.7,True,74.75,1495.0,0.1,0.2,0.21,4.99,0.0,1683.9315068493152
1223,22014200,0.42,False,Zuid,52.34,4.863,Entire home/apt,2,1,1,7,200.0,3,1125,True,0,1,4.84,False,100.0,600.0,0.09,0.18,0.2,4.99,0.0,1000.0
1224,22028930,0.0,False,Osdorp,52.34,4.8,Entire home/apt,2,1,1,3,94.0,3,1125,True,0,0,4.92,False,47.0,282.0,0.05,0.12,0.15,4.99,0.0,429.2328767123288
1225,22032316,0.51,False,Centrum-Oost,52.38,4.914,Entire home/apt,2,1,2,6,200.0,7,60,True,0,1,4.95,False,100.0,1400.0,0.09,0.26,0.15,4.99,0.0,1000.0
1226,22055478,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Private room,2,1,1,4,101.0,2,30,True,4,7,4.86,True,50.5,202.0,0.08,0.18,0.2,4.99,0.6904109589041096,499.958904109589
1227,22056733,0.0,False,Zuid,52.34,4.86,Entire home/apt,2,1,1,7,130.0,25,1125,True,0,0,4.63,False,65.0,3250.0,0.07,0.18,0.14,4.99,0.0,650.0
1228,22062268,0.88,False,Westerpark,52.38,4.87,Entire home/apt,4,2,2,7,250.0,3,30,True,0,1,5.0,False,62.5,750.0,0.09,0.16,0.34,4.99,0.08493150684931507,1361.7945205479452
1229,22081165,0.0,False,Oud-Oost,52.38,4.926,Entire home/apt,2,1,1,8,90.0,4,30,True,0,0,5.0,False,45.0,360.0,0.06,0.1,0.15,4.99,0.0,450.0
1230,22111919,1.0,False,Noord-West,52.4,4.906,Entire home/apt,4,2,4,9,145.0,3,28,True,0,0,5.0,False,36.25,435.0,0.06,0.11,0.2,4.99,0.0,725.0
1231,22148520,0.26,False,Centrum-Oost,52.38,4.92,Entire home/apt,2,1,1,9,159.0,3,4,True,0,0,4.96,False,79.5,477.0,0.07,0.13,0.17,4.99,0.0,816.9589041095891
1232,22168849,0.19,False,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,15,185.0,25,1125,True,1,0,5.0,False,92.5,4625.0,0.09,0.13,0.22,4.99,0.18082191780821918,975.9589041095891
1233,22216801,0.61,False,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,9,300.0,3,30,True,0,1,4.58,False,75.0,900.0,0.1,0.17,0.22,4.99,0.08493150684931507,1500.0
1234,22263693,0.74,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,10,250.0,3,1125,True,0,1,4.91,False,62.5,750.0,0.07,0.12,0.24,4.99,0.0,1342.4520547945206
1235,22285140,1.0,True,Bijlmer-Centrum,52.3,4.945,Entire home/apt,2,1,1,6,99.0,3,1125,True,5,5,4.88,False,49.5,297.0,0.05,0.14,0.14,4.99,0.18904109589041096,490.6027397260274
1236,22289473,0.83,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,2,4,140.0,3,15,True,0,0,4.73,False,70.0,420.0,0.06,0.09,0.18,4.99,0.0821917808219178,700.0
1237,22367852,0.92,True,Centrum-West,52.38,4.88,Private room,2,1,1,9,114.0,3,1125,True,4,6,4.93,False,57.0,342.0,0.08,0.16,0.22,4.99,0.5178082191780822,563.6986301369863
1238,22383098,0.8,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,3,4,120.0,7,365,True,7,1,4.15,True,30.0,840.0,0.05,0.18,0.16,4.99,0.19452054794520549,579.8767123287671
1239,22383562,1.0,False,Westerpark,52.38,4.875,Entire home/apt,4,2,4,8,232.0,7,365,True,9,0,4.17,True,58.0,1624.0,0.06,0.23,0.27,4.99,0.1506849315068493,608.2191780821918
1240,22383593,0.33,False,Oud-Noord,52.4,4.945,Private room,4,1,3,11,150.0,3,1125,True,2,3,4.99,False,37.5,450.0,0.07,0.11,0.19,4.99,0.7780821917808219,750.0
1241,22383767,0.75,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,3,9,229.0,7,365,True,23,0,4.05,True,57.25,1603.0,0.08,0.27,0.29,4.99,0.9342465753424658,641.082191780822
1242,22405862,0.54,False,Oud-Noord,52.4,4.906,Entire home/apt,4,2,4,12,250.0,3,30,True,0,0,4.33,False,62.5,750.0,0.05,0.17,0.3,4.99,0.049315068493150684,1282.3561643835617
1243,22458840,1.0,False,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,5,10,250.0,3,23,True,0,0,4.71,False,62.5,750.0,0.06,0.24,0.3,4.99,0.0273972602739726,1306.6849315068494
1244,22500574,0.0,False,Zuid,52.34,4.87,Entire home/apt,2,1,1,6,110.0,20,1125,True,1,0,4.57,False,55.0,2200.0,0.06,0.1,0.18,4.99,0.42191780821917807,550.0
1245,22524410,1.0,True,Watergraafsmeer,52.34,4.938,Entire home/apt,2,1,1,5,139.0,2,21,True,0,1,5.0,False,69.5,278.0,0.08,0.15,0.16,4.99,0.00821917808219178,695.6712328767123
1246,22529423,0.7,True,Centrum-West,52.38,4.883,Private room,4,1,2,19,450.0,3,28,True,0,3,4.89,True,112.5,1350.0,0.08,0.26,0.23,10.99,0.32602739726027397,2285.6575342465753
1247,22543359,0.7,False,Noord-Oost,52.4,4.93,Entire home/apt,4,2,3,1,193.0,3,1125,True,0,1,4.76,False,48.25,579.0,0.08,0.19,0.17,4.99,0.0547945205479452,1036.5068493150684
1248,22559057,1.0,True,Watergraafsmeer,52.34,4.93,Private room,2,1,1,6,99.0,3,120,True,2,3,4.7,True,49.5,297.0,0.06,0.13,0.16,4.99,0.1643835616438356,645.8219178082192
1249,22581281,0.07,False,Oud-Oost,52.34,4.91,Entire home/apt,4,2,7,29,750.0,3,14,True,6,0,4.89,True,187.5,2250.0,0.08,0.31,0.26,10.99,0.5534246575342465,3427.246575342466
1250,22605745,0.82,True,Oud-Oost,52.38,4.92,Private room,1,1,1,6,71.0,28,1125,True,7,1,4.53,False,71.0,1988.0,0.05,0.13,0.17,2.99,0.3506849315068493,312.1232876712329
1251,22609716,0.74,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,4,11,285.0,3,14,True,0,0,5.0,False,71.25,855.0,0.09,0.15,0.18,4.99,0.0,1425.0
1252,22620752,0.28,False,Zuid,52.34,4.855,Entire home/apt,2,1,1,10,99.0,3,30,True,0,0,4.79,False,49.5,297.0,0.06,0.15,0.15,4.99,0.0,495.0
1253,22627191,1.0,False,IJburg - Zeeburgereiland,52.34,5.01,Entire home/apt,4,2,3,5,170.0,3,20,True,0,0,4.96,True,42.5,510.0,0.06,0.21,0.24,4.99,0.0136986301369863,850.0
1254,22643412,0.61,False,Centrum-Oost,52.38,4.918,Private room,4,1,3,12,250.0,4,88,True,1,2,4.82,False,62.5,1000.0,0.14,0.18,0.2,4.99,0.4794520547945205,1102.3287671232877
1255,22663747,0.33,False,IJburg - Zeeburgereiland,52.34,4.992,Entire home/apt,3,2,3,11,206.0,4,1125,True,0,0,4.83,False,68.7,824.0,0.07,0.16,0.19,4.99,0.01643835616438356,1044.6575342465753
1256,22670599,0.51,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,6,220.0,4,1124,True,0,0,5.0,False,110.0,880.0,0.07,0.25,0.25,4.99,0.0,1100.0
1257,22679414,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Private room,4,1,2,7,150.0,3,14,True,2,7,4.89,False,37.5,450.0,0.09,0.13,0.18,4.99,0.005479452054794521,853.2739726027397
1258,22697827,0.56,True,De Pijp - Rivierenbuurt,52.34,4.902,Private room,2,1,2,4,81.0,3,60,True,0,5,5.0,False,40.5,243.0,0.06,0.09,0.15,4.99,0.024657534246575342,438.24657534246575
1259,22712436,0.64,False,Centrum-Oost,52.38,4.92,Entire home/apt,2,1,1,12,180.0,5,1125,True,0,0,5.0,False,90.0,900.0,0.08,0.17,0.16,4.99,0.0,900.0
1260,22716592,0.0,False,Zuid,52.34,4.848,Entire home/apt,4,2,4,15,395.0,4,14,True,0,0,5.0,False,98.75,1580.0,0.1,0.19,0.27,4.99,0.6767123287671233,1975.0
1261,22732874,0.2,True,Oud-Noord,52.38,4.902,Entire home/apt,16,8,16,31,814.0,2,1125,True,11,1,4.79,True,50.88,1628.0,0.1,0.38,0.27,10.99,0.6301369863013698,4069.8630136986303
1262,22758348,1.0,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,3,10,225.0,3,1125,True,3,4,4.93,False,56.25,675.0,0.12,0.21,0.28,4.99,0.7178082191780822,1034.7534246575342
1263,22822451,1.0,False,De Baarsjes - Oud-West,52.38,4.848,Entire home/apt,2,1,1,10,153.0,1,365,True,0,0,4.54,False,76.5,153.0,0.07,0.19,0.18,4.99,0.0027397260273972603,778.3698630136986
1264,22853545,0.7,False,Westerpark,52.38,4.87,Entire home/apt,4,2,3,5,189.0,3,1125,True,0,0,5.0,False,47.25,567.0,0.08,0.17,0.22,4.99,0.0,945.0
1265,22872252,0.89,False,Centrum-West,52.38,4.883,Entire home/apt,4,2,3,19,448.0,1,28,True,0,1,4.16,True,112.0,448.0,0.07,0.14,0.24,10.99,0.4246575342465753,2375.150684931507
1266,22883559,0.25,False,Noord-West,52.4,4.906,Entire home/apt,6,3,5,13,175.0,6,1125,True,0,0,5.0,False,29.17,1050.0,0.09,0.17,0.18,4.99,0.19452054794520549,875.0
1267,22896629,1.0,False,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,4,9,205.0,4,1125,True,0,0,5.0,False,51.25,820.0,0.11,0.18,0.23,4.99,0.0273972602739726,1278.0
1268,22966086,0.92,False,Oud-Noord,52.4,4.926,Entire home/apt,2,1,1,1,95.0,7,21,True,0,0,4.4,False,47.5,665.0,0.05,0.12,0.14,4.99,0.0027397260273972603,475.1095890410959
1269,22975936,0.71,False,Centrum-West,52.38,4.883,Private room,4,1,1,5,122.0,3,8,True,2,4,4.67,True,30.5,366.0,0.05,0.14,0.2,4.99,0.06027397260273973,788.0410958904109
1270,23059863,1.0,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,2,12,225.0,6,1125,True,0,0,5.0,False,112.5,1350.0,0.07,0.24,0.27,4.99,0.03561643835616438,1154.6301369863013
1271,23083927,0.67,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,5,3,3,9,250.0,3,14,True,3,1,4.92,False,50.0,750.0,0.09,0.11,0.23,4.99,0.06575342465753424,1253.7671232876712
1272,23105158,0.5,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,3,2,3,9,225.0,3,1125,True,0,0,4.45,False,75.0,675.0,0.12,0.23,0.19,4.99,0.1178082191780822,1242.3287671232877
1273,23105451,0.0,False,Noord-West,52.4,4.9,Entire home/apt,4,2,4,13,302.0,5,1125,True,0,0,5.0,False,75.5,1510.0,0.09,0.16,0.39,4.99,0.873972602739726,1509.2465753424658
1274,23105565,0.71,False,De Baarsjes - Oud-West,52.38,4.87,Private room,2,1,1,3,75.0,7,1125,True,0,0,4.8,False,37.5,525.0,0.04,0.1,0.16,4.99,0.0,375.0
1275,23266609,0.5,False,De Baarsjes - Oud-West,52.38,4.848,Private room,2,1,1,7,73.0,3,1125,True,0,0,4.34,False,36.5,219.0,0.05,0.09,0.16,2.99,0.0,365.0
1276,23272847,0.52,False,Slotervaart,52.38,4.84,Entire home/apt,4,2,2,5,213.0,4,1125,True,0,0,4.94,False,53.25,852.0,0.1,0.17,0.23,4.99,0.0,957.013698630137
1277,23312970,0.3,True,Centrum-West,52.38,4.895,Entire home/apt,4,2,3,10,240.0,3,1125,True,3,5,4.94,False,60.0,720.0,0.07,0.2,0.24,4.99,0.44931506849315067,1293.6027397260275
1278,23326462,0.14,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,5,3,4,5,190.0,3,16,True,0,0,4.85,False,38.0,570.0,0.06,0.13,0.23,4.99,0.0,950.2739726027397
1279,23364006,0.25,False,Oud-Noord,52.4,4.914,Entire home/apt,4,2,2,5,123.0,6,7,True,0,0,4.77,False,30.75,738.0,0.06,0.08,0.16,4.99,0.0,614.2465753424658
1280,23390929,1.0,False,De Baarsjes - Oud-West,52.38,4.87,Private room,2,1,1,3,122.0,3,28,True,1,4,4.67,True,61.0,366.0,0.05,0.13,0.2,4.99,0.2410958904109589,649.945205479452
1281,23414875,0.2,False,IJburg - Zeeburgereiland,52.34,4.992,Entire home/apt,4,2,4,6,180.0,5,21,True,0,0,5.0,False,45.0,900.0,0.08,0.23,0.18,4.99,0.4684931506849315,910.2739726027397
1282,23444823,1.0,False,Westerpark,52.38,4.875,Entire home/apt,2,1,1,3,149.0,3,30,True,0,0,4.73,False,74.5,447.0,0.07,0.16,0.17,4.99,0.0,745.0
1283,23462549,0.58,True,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,6,125.0,7,62,True,2,2,4.96,False,62.5,875.0,0.06,0.14,0.17,4.99,0.35342465753424657,607.1917808219179
1284,23552547,0.99,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,3,4,200.0,3,1125,True,1,3,4.92,False,50.0,600.0,0.07,0.14,0.2,4.99,0.6301369863013698,1028.4794520547946
1285,23558784,0.97,True,De Aker - Nieuw Sloten,52.34,4.79,Private room,1,1,1,1,49.0,28,92,True,5,0,4.51,True,49.0,1372.0,0.1,0.08,0.14,0.99,0.821917808219178,245.82191780821918
1286,23593065,0.47,False,Westerpark,52.38,4.875,Entire home/apt,2,1,1,9,200.0,2,1125,True,2,0,4.9,False,100.0,400.0,0.09,0.15,0.23,4.99,0.005479452054794521,781.972602739726
1287,23606967,0.15,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,2,1,1,6,150.0,4,1125,True,0,0,5.0,False,75.0,600.0,0.08,0.12,0.21,4.99,0.00821917808219178,772.3287671232877
1288,23607656,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,6,90.0,3,30,True,0,0,4.94,False,45.0,270.0,0.07,0.12,0.16,4.99,0.0,478.5068493150685
1289,23628998,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,8,249.0,7,1125,True,0,0,4.96,False,124.5,1743.0,0.06,0.16,0.21,4.99,0.0,1245.0
1290,23642726,0.85,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,4,10,275.0,3,30,True,0,0,4.88,False,68.75,825.0,0.1,0.2,0.19,4.99,0.13424657534246576,1375.0
1291,23647380,1.0,True,Centrum-Oost,52.38,4.9,Entire home/apt,2,1,1,1,95.0,3,90,True,0,2,4.92,False,47.5,285.0,0.04,0.11,0.15,4.99,0.0,634.013698630137
1292,23647458,0.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,7,260.0,4,21,True,0,0,4.95,False,65.0,1040.0,0.07,0.13,0.29,4.99,0.0,1300.0
1293,23662346,0.48,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,3,11,225.0,3,30,True,2,3,4.81,False,56.25,675.0,0.09,0.15,0.27,4.99,0.005479452054794521,1125.0
